128007350,2,B,-3,13702,2,B,-1,7908,2,B,1,10035,2,B,3,7492,2,B,undefined,8134,5,D,-2,8764,5,D,-2,9652,5,D,-1,3791,5,D,1,4106,3,C,-4,9427,3,C,-3,4724,3,C,2,4567,3,C,-1,6705,8,A,3,5816,8,A,3,3938,8,A,-2,3577,8,A,2,5208,2,B,1,5591,5,D,-2,3443,3,C,-3,2149,8,A,1,6457,m,26,Hispanic,5,4,4,2
175870494,8,B,-4,11287,8,B,-3,13326,8,B,5,10428,8,B,-5,14208,8,B,undefined,5753,4,C,0,9179,4,C,-1,13559,4,C,5,11382,4,C,-5,7221,2,A,-1,10843,2,A,-3,7271,2,A,4,6263,2,A,-5,6203,3,D,-5,11271,3,D,-5,5649,3,D,5,6312,3,D,-5,6121,8,B,5,9653,4,C,1,12456,2,A,5,4181,3,D,4,6294,m,65,white,8,2,4,3
381578016,2,A,1,18046,2,A,-4,12976,2,A,-2,9988,2,A,0,15027,2,A,undefined,6504,7,D,2,10427,7,D,1,13733,7,D,-1,14808,7,D,0,6531,6,C,-1,43305,6,C,-4,17083,6,C,-2,8981,6,C,-2,13228,3,B,-1,13417,3,B,-2,5957,3,B,-4,20491,3,B,-2,5137,2,A,2,12888,7,D,1,6110,6,C,0,4065,3,B,undefined,3864,m,37,White,4,3,1,2
226458988,3,B,-2,20639,3,B,-3,7569,3,B,-2,7469,3,B,1,7513,3,B,undefined,35173,8,A,3,5272,8,A,2,7320,8,A,3,7571,8,A,1,5637,4,D,2,8921,4,D,1,16286,4,D,2,13061,4,D,1,4655,6,C,-1,9352,6,C,-3,6422,6,C,2,6250,6,C,-1,35234,3,B,2,6531,8,A,2,2734,4,D,2,2921,6,C,-1,3538,f,28,black,6,1,6,3
568777166,1,A,-2,9847,1,A,-3,6232,1,A,1,7527,1,A,-2,4528,1,A,undefined,5001,8,C,-2,3968,8,C,-2,3199,8,C,1,3735,8,C,-2,3831,0,D,-3,6497,0,D,-2,2607,0,D,2,3951,0,D,-2,1783,2,B,-2,6735,2,B,-2,2288,2,B,2,2607,2,B,-2,2447,1,A,2,3654,8,C,-2,4194,0,D,-3,1952,2,B,2,2200,m,45,white,7,3,6,2
383646767,6,B,-3,24686,6,B,-4,5544,6,B,3,7766,6,B,-2,5132,6,B,undefined,3515,5,D,1,11124,5,D,-1,7881,5,D,-1,15876,5,D,1,6330,7,A,1,8888,7,A,-2,7781,7,A,1,3400,7,A,0,2919,0,C,-3,9008,0,C,-4,4180,0,C,4,4693,0,C,-2,3633,6,B,2,6485,5,D,undefined,3928,7,A,1,2921,0,C,1,2849,f,56,Caucasian,11,5,4,2
197272610,0,B,-3,10576,0,B,-4,7980,0,B,5,10140,0,B,-5,7076,0,B,undefined,3203,6,A,-3,7111,6,A,-5,9128,6,A,5,6460,6,A,-5,4961,7,D,-2,7806,7,D,undefined,1286,7,D,3,10562,7,D,-1,7807,4,C,-1,8159,4,C,-1,4018,4,C,2,6404,4,C,-1,3870,0,B,-5,7155,6,A,-5,6630,7,D,-5,3531,4,C,-5,3490,f,27,WHITE,9,2,4,3
533948666,7,A,2,44127,7,A,2,16049,7,A,-2,18985,7,A,0,14150,7,A,undefined,7005,2,B,2,42943,2,B,2,7892,2,B,-2,9276,2,B,0,4771,8,C,-2,13079,8,C,1,14529,8,C,-1,6861,8,C,0,9193,6,D,1,18649,6,D,1,19352,6,D,-1,5954,6,D,0,9063,7,A,1,29524,2,B,2,9108,8,C,-1,11865,6,D,-1,7457,m,36,white,7,2,2,2
145543607,7,A,5,14836,7,A,-3,30745,7,A,5,6946,7,A,-5,16370,7,A,undefined,6954,3,B,-2,14472,3,B,-5,6292,3,B,5,7307,3,B,-5,5602,1,D,-3,10250,1,D,-3,7382,1,D,3,9938,1,D,-5,6712,2,C,1,10321,2,C,-3,10063,2,C,3,6827,2,C,-5,4785,7,A,3,6206,3,B,3,3265,1,D,3,3300,2,C,3,3253,f,32,White,0,3,2,2
200593234,5,D,1,4950,5,D,0,5113,5,D,-3,5613,5,D,undefined,8008,5,D,undefined,4261,7,B,3,6820,7,B,2,8554,7,B,-3,6249,7,B,4,8540,4,A,2,4988,4,A,2,5457,4,A,-2,6280,4,A,3,3393,6,C,1,5709,6,C,0,6360,6,C,-1,3477,6,C,3,3042,5,D,0,3360,7,B,0,6006,4,A,0,2080,6,C,0,2673,m,20,Asian,2,2,2,2
358361101,7,D,2,7078,7,D,2,4788,7,D,0,6822,7,D,0,7403,7,D,undefined,4042,1,B,2,24302,1,B,0,7850,1,B,0,3993,1,B,0,2743,0,A,-2,3572,0,A,-2,3164,0,A,3,5922,0,A,-3,9150,5,C,0,5147,5,C,0,2954,5,C,0,3993,5,C,0,3028,7,D,0,91195,1,B,0,3164,0,A,-3,5033,5,C,0,3696,f,41,white,6,3,2,4
142176728,7,C,-2,26555,7,C,-2,19700,7,C,-1,9900,7,C,3,10084,7,C,undefined,6329,2,B,-3,11163,2,B,-1,10392,2,B,-1,15194,2,B,3,7131,1,A,3,10342,1,A,2,9186,1,A,-2,14507,1,A,3,4874,3,D,-1,14588,3,D,-1,6132,3,D,-1,4780,3,D,2,6567,7,C,3,13697,2,B,1,7178,1,A,-3,7507,3,D,2,7295,m,52,white,2,1,2,6
919734251,1,B,-1,14581,1,B,-2,7190,1,B,-1,8755,1,B,-4,8361,1,B,undefined,3637,5,C,-3,15247,5,C,-3,7041,5,C,1,8482,5,C,-3,8089,6,A,-3,10419,6,A,-5,4909,6,A,4,7116,6,A,-5,6263,3,D,-1,9692,3,D,-4,4538,3,D,3,5396,3,D,-5,6460,1,B,3,14572,5,C,-5,3737,6,A,undefined,2854,3,D,-5,3847,f,32,Caucasian,3,1,4,6
907705716,0,D,-4,10815,0,D,-3,10782,0,D,4,10671,0,D,2,10238,0,D,undefined,4951,2,B,4,9574,2,B,5,11224,2,B,-1,5648,2,B,4,6359,1,A,3,5048,1,A,2,7270,1,A,-1,5119,1,A,2,4288,8,C,1,9784,8,C,-1,3765,8,C,1,9127,8,C,2,3478,0,D,5,4224,2,B,5,2575,1,A,5,3920,8,C,5,2689,f,23,white and hispanic,1,3,2,2
926716268,5,D,-4,19935,5,D,-5,9598,5,D,-3,6255,5,D,-4,6759,5,D,undefined,3519,7,A,2,9359,7,A,-2,8079,7,A,2,7215,7,A,-2,5080,6,C,-2,14656,6,C,-4,5542,6,C,2,4575,6,C,-3,5301,4,B,2,13018,4,B,-2,5415,4,B,1,4575,4,B,-3,4640,5,D,3,5136,7,A,2,3136,6,C,-2,3432,4,B,3,3095,f,60,white/European American,0,1,6,2
245015687,0,C,-1,8840,0,C,-3,6335,0,C,2,5936,0,C,-3,5921,0,C,undefined,4791,6,A,3,6080,6,A,-2,4216,6,A,1,4105,6,A,2,4550,7,D,4,7425,7,D,1,2422,7,D,1,5479,7,D,2,3392,5,B,4,10607,5,B,1,2736,5,B,3,2767,5,B,-3,2480,0,C,-2,5712,6,A,2,4527,7,D,4,2363,5,B,2,3540,f,19,Multiracial,10,4,2,1
957440570,7,C,2,22995,7,C,-1,13801,7,C,0,7095,7,C,-1,10692,7,C,undefined,5454,2,B,2,26949,2,B,-1,7495,2,B,0,5240,2,B,-1,4195,4,D,2,21103,4,D,-1,7331,4,D,0,5765,4,D,-1,2937,0,A,0,8512,0,A,-3,5241,0,A,-1,4784,0,A,-2,12950,7,C,-2,8830,2,B,-2,6124,4,D,-1,6383,0,A,-4,4724,m,35,white,3,2,1,4
220967767,8,D,-3,8388,8,D,-4,11304,8,D,5,8007,8,D,-5,5146,8,D,undefined,4793,1,C,3,7716,1,C,0,76437,1,C,5,8270,1,C,-5,3289,2,B,-3,8208,2,B,-4,4518,2,B,5,4740,2,B,-5,2993,7,A,1,4402,7,A,-4,5899,7,A,4,4317,7,A,-5,3670,8,D,2,7718,1,C,-2,4660,2,B,0,3236,7,A,1,3405,f,27,caucasion,4,4,3,3
654867084,8,C,2,14134,8,C,1,19113,8,C,-1,6137,8,C,-3,8045,8,C,undefined,6556,1,B,4,10958,1,B,3,5436,1,B,-4,8515,1,B,2,6737,5,D,3,16472,5,D,1,3928,5,D,-3,9513,5,D,2,5655,4,A,2,9586,4,A,-1,6934,4,A,1,6506,4,A,-2,9159,8,C,-3,9220,1,B,1,5631,5,D,-1,5034,4,A,-3,4196,f,38,White,10,1,6,3
911422875,7,B,5,6665,7,B,3,6406,7,B,-5,9319,7,B,-5,10103,7,B,undefined,3489,2,C,2,11000,2,C,1,4350,2,C,0,3856,2,C,-5,4311,8,D,-3,8575,8,D,-3,3496,8,D,0,5087,8,D,-5,3791,3,A,-2,6304,3,A,-2,3584,3,A,1,5606,3,A,-5,3800,7,B,5,4295,2,C,5,3840,8,D,5,2639,3,A,5,2503,m,18,Chinese,9,4,1,5
124392703,0,A,-5,7866,0,A,-5,9810,0,A,-2,6091,0,A,-4,9694,0,A,undefined,5054,5,D,3,17149,5,D,2,9110,5,D,-1,13379,5,D,-4,10578,1,B,2,7324,1,B,-1,6041,1,B,1,13846,1,B,-4,5222,4,C,4,8860,4,C,3,5857,4,C,-3,3972,4,C,-4,3352,0,A,5,4085,5,D,5,4990,1,B,5,8322,4,C,5,3272,f,38,WHITE,3,2,2,4
827708835,1,B,0,22418,1,B,0,23647,1,B,0,5891,1,B,0,8570,1,B,undefined,7243,3,A,0,9062,3,A,0,5394,3,A,0,3694,3,A,0,3338,6,C,0,7275,6,C,0,6401,6,C,0,6950,6,C,0,4563,5,D,0,4622,5,D,0,4298,5,D,0,2821,5,D,0,2980,1,B,5,8254,3,A,5,4562,6,C,0,6134,5,D,0,4532,f,,,,,0,4
830728892,8,B,-2,18635,8,B,-5,10395,8,B,2,9733,8,B,1,10651,8,B,undefined,3532,2,A,3,8618,2,A,1,8516,2,A,-1,8017,2,A,1,8284,4,D,1,15881,4,D,1,2969,4,D,1,3750,4,D,1,3157,3,C,-3,14024,3,C,-5,4186,3,C,-3,6534,3,C,-3,5085,8,B,undefined,43,2,A,5,8538,4,D,5,6198,3,C,5,4402,f,67,white,9,2,3,6
379390095,2,A,2,26496,2,A,3,13989,2,A,1,11662,2,A,0,12367,2,A,undefined,7605,6,D,-2,15593,6,D,-2,8854,6,D,3,5750,6,D,-4,7936,3,B,3,31766,3,B,4,5930,3,B,1,7094,3,B,0,7351,5,C,-3,14527,5,C,-4,7839,5,C,3,9600,5,C,-4,4455,2,A,-2,25246,6,D,2,5920,3,B,-3,3480,5,C,-3,3297,m,27,Black/Afro-american,9,4,2,3
581159703,4,D,3,17920,4,D,1,8367,4,D,2,4591,4,D,-5,6776,4,D,undefined,3200,1,B,3,21351,1,B,2,18192,1,B,2,5703,1,B,-5,3599,5,C,1,6615,5,C,-1,5935,5,C,3,7439,5,C,-5,2759,0,A,-2,8775,0,A,-5,15295,0,A,undefined,1503,0,A,-5,3192,4,D,5,7376,1,B,5,2664,5,C,5,2168,0,A,5,2624,f,36,white,7,3,4,5
120269363,6,D,-4,14977,6,D,-4,9233,6,D,4,5757,6,D,-4,4747,6,D,undefined,5056,7,C,2,5756,7,C,1,5122,7,C,2,6911,7,C,-1,4845,0,B,-4,7740,0,B,-4,4064,0,B,3,4666,0,B,-4,4243,5,A,1,6256,5,A,1,3148,5,A,-2,3431,5,A,-2,3564,6,D,-2,7772,7,C,-2,3657,0,B,2,3493,5,A,2,2472,f,55,white,10,2,4,6
880823010,0,A,2,9647,0,A,3,7040,0,A,-5,6463,0,A,3,6259,0,A,undefined,6649,3,B,3,8783,3,B,3,8053,3,B,-5,3945,3,B,3,5697,2,C,5,8294,2,C,3,3027,2,C,-5,36508,2,C,2,3041,4,D,3,6696,4,D,4,3262,4,D,-5,4599,4,D,3,3522,0,A,5,3200,3,B,5,4467,2,C,5,4356,4,D,5,2253,m,22,Black,0,1,1,4
931832678,7,A,3,13123,7,A,-2,12691,7,A,-1,16194,7,A,-1,6596,7,A,undefined,5133,3,C,-4,10874,3,C,-5,8467,3,C,5,14343,3,C,-5,12950,6,D,-2,11930,6,D,-5,10455,6,D,3,9070,6,D,-4,10998,2,B,1,9514,2,B,-1,6597,2,B,-2,9875,2,B,-2,9347,7,A,0,26831,3,C,0,7331,6,D,0,2983,2,B,-1,5539,f,38,latin,3,5,4,7
610480858,2,D,4,8176,2,D,3,7455,2,D,-4,5488,2,D,4,6384,2,D,undefined,13666,5,B,-2,6919,5,B,-2,3680,5,B,2,4864,5,B,3,26408,3,C,4,18094,3,C,4,7223,3,C,-4,3392,3,C,4,4320,8,A,-1,4064,8,A,1,3207,8,A,1,18127,8,A,3,9152,2,D,3,24735,5,B,-3,2880,3,C,4,3553,8,A,-1,2272,m,30,white,1,1,4,5
285479167,8,C,-1,17983,8,C,-1,14374,8,C,-1,5944,8,C,0,11039,8,C,undefined,6896,6,A,1,8550,6,A,1,6032,6,A,0,5731,6,A,0,3260,5,B,1,14850,5,B,1,3652,5,B,0,7560,5,B,0,4276,4,D,2,13115,4,D,2,8873,4,D,0,8017,4,D,0,5588,8,C,4,10221,6,A,4,5576,5,B,4,7661,4,D,4,4132,m,24,white,3,3,1,4
158181095,4,A,-1,21140,4,A,-2,5787,4,A,4,10610,4,A,-4,8869,4,A,undefined,5599,7,D,-1,23249,7,D,-2,5205,7,D,2,7600,7,D,2,6505,3,C,-3,12861,3,C,-5,6552,3,C,3,6463,3,C,-4,8001,2,B,0,7623,2,B,1,7264,2,B,1,8087,2,B,0,8383,4,A,-3,7432,7,D,-3,9967,3,C,-3,3527,2,B,3,6913,f,44,White,2,3,0,4
651289367,6,D,-2,16183,6,D,-5,12308,6,D,3,20867,6,D,-3,28465,6,D,undefined,6077,3,C,-2,10515,3,C,-4,9856,3,C,4,9914,3,C,-3,8397,8,B,-2,9661,8,B,-1,13663,8,B,-2,22741,8,B,undefined,4255,7,A,2,6214,7,A,3,8602,7,A,2,7651,7,A,2,6283,6,D,0,8060,3,C,-4,6681,8,B,2,6312,7,A,4,4966,f,47,biracial  white/black,6,2,3,2
482318989,7,B,-4,5222,7,B,-3,75960,7,B,3,6943,7,B,-1,16892,7,B,undefined,4191,3,A,-4,5677,3,A,-4,5821,3,A,4,4314,3,A,-3,4240,2,D,-2,4344,2,D,-3,3350,2,D,2,3219,2,D,-2,9351,8,C,-4,4921,8,C,-3,2825,8,C,3,3420,8,C,-3,4574,7,B,3,4425,3,A,4,3007,2,D,4,2126,8,C,-4,3351,f,35,White,1,2,2,2
163228322,3,A,-3,32274,3,A,-5,9887,3,A,4,9182,3,A,-4,5736,3,A,undefined,3412,7,C,-2,23722,7,C,-1,9129,7,C,2,4731,7,C,-3,6505,4,B,-3,11516,4,B,-3,4653,4,B,3,5231,4,B,-3,5442,8,D,-1,7378,8,D,1,5796,8,D,2,6081,8,D,-3,5242,3,A,5,8390,7,C,3,7570,4,B,5,4368,8,D,-1,2901,f,38,white,10,3,4,4
739792418,2,A,3,13139,2,A,1,14775,2,A,0,12406,2,A,3,8183,2,A,undefined,4282,6,B,-1,16117,6,B,-3,11128,6,B,1,6252,6,B,1,8004,0,C,1,13853,0,C,-3,8338,0,C,-1,5213,0,C,1,4921,4,D,2,12178,4,D,-3,5191,4,D,0,10578,4,D,2,5951,2,A,4,8515,6,B,1,4632,0,C,1,3355,4,D,3,4518,m,44,White,0,1,2,2
245547307,7,D,-1,37674,7,D,1,22319,7,D,0,8943,7,D,2,10008,7,D,undefined,3812,3,A,-4,9214,3,A,-5,7017,3,A,4,7589,3,A,-5,7229,2,B,3,12827,2,B,1,7060,2,B,-1,7594,2,B,1,4853,5,C,-3,16360,5,C,-3,4769,5,C,3,6808,5,C,-3,7847,7,D,2,17450,3,A,-5,6635,2,B,1,5502,5,C,-2,4170,f,51,White,4,4,4,4
378567928,4,D,2,4866,4,D,1,1988,4,D,-1,2254,4,D,2,1697,4,D,0,1804,1,C,1,1691,1,C,-1,2533,1,C,-2,3551,1,C,2,6641,0,A,-2,4889,0,A,0,1761,0,A,-1,2197,0,A,0,2799,8,B,-1,2203,8,B,-1,8518,8,B,-1,1826,8,B,-2,1721,4,D,-1,1764,1,C,-1,1723,0,A,-2,2917,8,B,-1,7399,f,30,white,6,2,2,5
440751520,4,B,1,10142,4,B,2,7277,4,B,1,12828,4,B,-1,7288,4,B,undefined,6206,2,D,3,6354,2,D,2,7881,2,D,-1,6845,2,D,-1,4823,7,A,1,5284,7,A,1,4600,7,A,-1,6697,7,A,-1,5124,5,C,-2,5079,5,C,undefined,3841,5,C,2,11181,5,C,-2,5857,4,B,0,4804,2,D,0,3545,7,A,1,4642,5,C,-1,4215,m,30,latino,7,3,3,4
894250228,2,B,0,27192,2,B,-3,18501,2,B,5,9055,2,B,0,7743,2,B,undefined,5945,6,A,-2,19205,6,A,-4,9551,6,A,5,7071,6,A,-5,7791,7,C,4,22095,7,C,2,8639,7,C,3,11063,7,C,2,9455,0,D,-5,8103,0,D,-5,6615,0,D,5,6742,0,D,-5,5039,2,B,5,7535,6,A,5,6575,7,C,5,4991,0,D,0,13806,f,55,White,5,4,1,6
281820462,6,C,-4,17136,6,C,-4,8945,6,C,4,7903,6,C,-1,11729,6,C,undefined,7537,1,D,4,14913,1,D,5,6193,1,D,-4,6792,1,D,4,4616,5,A,-2,8992,5,A,-3,5769,5,A,3,9800,5,A,0,7288,0,B,-3,11738,0,B,-3,4752,0,B,3,9962,0,B,-1,11544,6,C,-5,6817,1,D,4,3505,5,A,-2,4824,0,B,-3,3759,m,31,White,5,3,4,5
162178724,5,B,-3,36678,5,B,-3,14948,5,B,2,17750,5,B,-2,8170,5,B,undefined,7585,7,D,3,39130,7,D,0,21929,7,D,2,15787,7,D,-1,15693,1,A,-1,18762,1,A,-1,8560,1,A,2,10529,1,A,-1,6474,2,C,2,38756,2,C,-1,10474,2,C,1,13866,2,C,0,14395,5,B,1,13323,7,D,1,5030,1,A,-1,8564,2,C,1,9834,f,35,White,7,4,4,6
406824961,7,B,4,9616,7,B,0,9062,7,B,5,7320,7,B,5,6067,7,B,undefined,6798,4,A,0,6966,4,A,-1,4718,4,A,-2,3069,4,A,2,6348,5,D,-5,6733,5,D,-5,4332,5,D,5,4286,5,D,5,5582,8,C,-4,7399,8,C,-5,4701,8,C,5,4883,8,C,-5,6228,7,B,5,6682,4,A,5,5672,5,D,5,3815,8,C,5,4203,f,45,Afro American,4,5,6,4
195749425,2,C,0,5762,2,C,-1,2670,2,C,1,3096,2,C,-2,2569,2,C,undefined,4631,8,B,2,3016,8,B,1,4778,8,B,0,5760,8,B,3,4560,3,D,-3,6232,3,D,-5,4704,3,D,3,6328,3,D,-5,3656,7,A,4,4568,7,A,5,4225,7,A,-5,6009,7,A,4,4806,2,C,-3,4385,8,B,-5,2624,3,D,-5,2977,7,A,2,3688,m,31,African American,9,2,4,2
627058777,3,D,-2,4909,3,D,-4,6179,3,D,-3,3255,3,D,-2,5745,3,D,undefined,2994,6,B,-2,4290,6,B,-3,3263,6,B,3,3308,6,B,-2,2990,7,C,3,4058,7,C,1,2650,7,C,-1,2182,7,C,0,3019,2,A,3,2817,2,A,2,1901,2,A,-2,3265,2,A,1,1856,3,D,3,11455,6,B,3,7984,7,C,2,2825,2,A,4,3030,f,31,white,6,1,5,5
918775758,5,B,-3,6439,5,B,0,5046,5,B,0,3953,5,B,0,10918,5,B,undefined,5186,4,C,-1,7470,4,C,0,4376,4,C,0,4120,4,C,-1,3481,6,D,-1,5543,6,D,-1,5337,6,D,-1,2112,6,D,-1,2687,1,A,0,3409,1,A,0,1872,1,A,0,2630,1,A,0,2704,5,B,-2,4952,4,C,0,2592,6,D,0,2448,1,A,-3,3692,m,33,Hispanic,3,1,4,4
677610970,5,D,-3,7575,5,D,-3,8902,5,D,0,5743,5,D,-5,4496,5,D,undefined,2719,8,C,-3,6672,8,C,-3,2279,8,C,0,2184,8,C,-5,3367,7,A,-1,3951,7,A,-1,2104,7,A,0,1630,7,A,-5,5511,1,B,1,5030,1,B,1,2583,1,B,0,1600,1,B,-5,5183,5,D,-5,3663,8,C,-5,2183,7,A,-5,2015,1,B,1,4471,m,23,white,5,4,4,3
701267435,1,D,2,15057,1,D,0,10110,1,D,1,9039,1,D,-3,5382,1,D,undefined,3903,5,A,-3,11942,5,A,-3,5280,5,A,3,4648,5,A,-5,4600,0,C,-4,6111,0,C,-4,4183,0,C,4,4416,0,C,-5,5128,4,B,2,9175,4,B,2,5450,4,B,0,3950,4,B,-1,3913,1,D,-2,6607,5,A,-2,4800,0,C,-4,3199,4,B,0,3321,f,52,Caucasian,9,3,3,4
491224313,5,D,-2,10705,5,D,-3,6831,5,D,2,5487,5,D,1,5231,5,D,undefined,3792,7,A,4,5016,7,A,3,3328,7,A,-3,3815,7,A,4,2983,3,B,2,6991,3,B,3,3679,3,B,-1,6759,3,B,2,3607,8,C,0,5584,8,C,1,2368,8,C,-1,2399,8,C,2,3375,5,D,1,9935,7,A,3,2559,3,B,2,2640,8,C,-1,2296,m,23,White,3,2,4,3
863338083,4,D,-1,13309,4,D,-5,7811,4,D,0,5827,4,D,-3,7840,4,D,undefined,4885,5,A,-4,10134,5,A,-4,5549,5,A,-2,4554,5,A,-5,4533,1,B,-2,11601,1,B,-5,2547,1,B,0,5162,1,B,-3,2785,0,C,-3,13291,0,C,-5,2512,0,C,-2,2592,0,C,-5,4901,4,D,2,8921,5,A,0,8671,1,B,2,2675,0,C,-5,4362,m,34,white,0,1,6,1
940282463,5,A,-3,10151,5,A,-1,11175,5,A,2,5119,5,A,1,5648,5,A,undefined,8424,7,C,-1,10520,7,C,-1,5479,7,C,2,6416,7,C,1,3664,1,D,-3,16712,1,D,-1,3960,1,D,1,7328,1,D,1,5377,6,B,-2,20439,6,B,-1,5624,6,B,2,5048,6,B,1,3392,5,A,1,6528,7,C,1,3248,1,D,1,3112,6,B,2,2695,f,31,Irish,2,7,6,4
892855113,7,D,3,8916,7,D,2,9266,7,D,-1,12869,7,D,2,7147,7,D,undefined,3968,2,B,2,8932,2,B,2,4519,2,B,-1,4615,2,B,1,4632,1,C,0,7766,1,C,0,3221,1,C,1,5197,1,C,0,4305,0,A,0,6162,0,A,0,3152,0,A,-1,5468,0,A,0,5395,7,D,3,6535,2,B,3,2633,1,C,-3,4551,0,A,3,4678,f,34,Caucasian,9,3,1,6
957441305,2,B,-2,5784,2,B,2,13844,2,B,4,78830,2,B,0,28335,2,B,undefined,1847,5,D,-3,5814,5,D,0,2480,5,D,4,4311,5,D,0,2359,0,C,-4,4454,0,C,0,2935,0,C,4,3016,0,C,0,1966,3,A,-4,2942,3,A,0,1543,3,A,4,3140,3,A,0,2127,2,B,1,3575,5,D,-3,2816,0,C,-4,2334,3,A,0,2800,f,31,ASIAN,5,1,4,2
518385971,2,B,-2,6554,2,B,-2,6624,2,B,2,5726,2,B,-4,11292,2,B,undefined,5315,1,A,3,3620,1,A,2,3703,1,A,-3,5338,1,A,2,6600,8,C,-3,5353,8,C,-3,13083,8,C,-3,13684,8,C,-3,2567,7,D,3,9957,7,D,2,3457,7,D,-2,7737,7,D,1,3175,2,B,5,6442,1,A,5,3598,8,C,-5,2159,7,D,-5,6513,m,31,White,5,1,6,3
709277746,3,C,-1,5410,3,C,0,5092,3,C,0,4426,3,C,-5,4498,3,C,undefined,1787,2,B,0,5027,2,B,0,2168,2,B,-1,3788,2,B,-5,3674,0,A,0,4864,0,A,0,2392,0,A,-1,1838,0,A,-5,1803,1,D,1,3537,1,D,1,1764,1,D,1,2768,1,D,-5,2508,3,C,-4,8964,2,B,2,4389,0,A,5,6084,1,D,-5,2601,m,35,Caucasian,5,1,4,1
440830666,8,D,-3,18351,8,D,4,17305,8,D,2,8136,8,D,-5,9016,8,D,undefined,4269,1,B,0,10193,1,B,1,9537,1,B,2,5419,1,B,-5,4842,2,A,3,8779,2,A,3,6814,2,A,0,5308,2,A,-5,4067,3,C,-1,10261,3,C,-2,6555,3,C,3,5879,3,C,-5,4185,8,D,0,5734,1,B,1,3193,2,A,2,5201,3,C,0,6120,f,19,Hispanic,8,3,2,3
541576083,3,C,1,15511,3,C,0,7584,3,C,-1,5079,3,C,-2,10243,3,C,undefined,7016,2,A,3,7186,2,A,3,5592,2,A,2,11482,2,A,1,4392,8,B,2,10873,8,B,1,4600,8,B,0,3730,8,B,0,5952,4,D,3,7184,4,D,2,3856,4,D,2,6618,4,D,1,2728,3,C,3,6295,2,A,3,4729,8,B,3,2082,4,D,3,4008,m,38,white,5,2,4,4
259016365,1,B,-1,9287,1,B,1,46657,1,B,0,5795,1,B,-1,9186,1,B,undefined,5036,3,A,2,5268,3,A,0,3309,3,A,1,5049,3,A,0,5655,5,D,1,12302,5,D,0,4262,5,D,1,6852,5,D,0,4140,7,C,3,4182,7,C,1,3308,7,C,0,2730,7,C,1,5282,1,B,-1,4419,3,A,-1,2306,5,D,-1,1892,7,C,3,2657,f,28,white,3,4,2,6
364766024,3,D,0,13307,3,D,-1,6508,3,D,3,6646,3,D,2,14262,3,D,undefined,2189,8,C,5,6430,8,C,2,5502,8,C,2,5849,8,C,3,4613,4,B,-2,48321,4,B,-3,5697,4,B,2,4137,4,B,3,4042,6,A,2,3897,6,A,1,3724,6,A,1,8453,6,A,3,4629,3,D,-4,5013,8,C,-3,2835,4,B,-3,3341,6,A,1,2983,m,20,Black/African American,4,4,2,5
280676583,4,B,-3,13799,4,B,-2,15630,4,B,2,11584,4,B,-2,10007,4,B,undefined,4576,7,D,1,17839,7,D,2,4895,7,D,-2,11432,7,D,2,5312,5,C,-2,9031,5,C,-4,8335,5,C,3,10727,5,C,-1,7560,2,A,2,9319,2,A,2,3848,2,A,0,11752,2,A,3,5903,4,B,2,6416,7,D,3,4672,5,C,-2,6966,2,A,2,3760,m,53,Caucasian,3,2,2,2
156402597,7,B,-1,8310,7,B,0,9353,7,B,-1,5682,7,B,-2,6167,7,B,undefined,6097,2,A,-2,5265,2,A,-2,2080,2,A,-2,1448,2,A,-3,2783,5,D,-4,5679,5,D,-3,1760,5,D,-4,2134,5,D,-4,3208,1,C,1,3013,1,C,0,1573,1,C,1,1088,1,C,0,2048,7,B,4,4139,2,A,5,1975,5,D,-4,2256,1,C,-3,1910,m,33,White,4,3,6,2
334499591,1,B,2,4654,1,B,2,5651,1,B,-1,8363,1,B,1,4370,1,B,undefined,2063,6,A,-4,3340,6,A,-2,4719,6,A,3,2835,6,A,-2,2017,8,D,0,3685,8,D,2,3245,8,D,-1,2761,8,D,-1,3210,2,C,-2,3207,2,C,-3,2230,2,C,3,6557,2,C,-2,2346,1,B,2,7683,6,A,5,4708,8,D,-5,2330,2,C,-5,1772,m,22,White,3,2,4,2
518326180,6,A,-4,7523,6,A,undefined,11702,6,A,-4,2600,6,A,undefined,407,6,A,undefined,3976,2,D,1,10520,2,D,1,8240,2,D,-2,10287,2,D,0,9268,7,B,4,7582,7,B,3,6615,7,B,-3,7697,7,B,1,9766,1,C,-2,10824,1,C,-3,3807,1,C,3,4655,1,C,-4,5316,6,A,5,6199,2,D,1,4888,7,B,3,2968,1,C,5,3047,m,27,white,7,2,4,3
467084771,8,B,2,5893,8,B,1,11302,8,B,2,10519,8,B,0,13925,8,B,undefined,3471,3,A,2,7991,3,A,1,4046,3,A,2,5407,3,A,1,2943,7,C,3,5639,7,C,3,2895,7,C,-2,6574,7,C,2,4406,4,D,4,4920,4,D,3,4240,4,D,-1,7861,4,D,2,3768,8,B,4,4439,3,A,3,3278,7,C,-1,2360,4,D,-1,1384,m,30,White,7,2,4,2
